nom;id;url;daily_price;weekly_price;description;img_link;tag_list;img_id;title_nl;text_nl
CÂBLE DE PUISSANCE POWERLOCK;;https://www.boels.be/fr/louer/energie-eclairage/cables/cable-de-puissance-powerlock;p.s.d.;p.s.d.;Câbles de puissance équipés de raccordements powerlock. De la sorte, vous pouvez brancher rapidement et sûrement ces câbles de puissance sur des groupes électrogènes et des armoires de distribution équipés de raccordements powerlock.[84458] réducteur femelle (source) vers œillet de câble M12[84459] réducteur mâle (drain) vers œillet de câble M12;https://www.boels.be/assets/modules/products/cable_de_puissance_powerlock_big_1.jpg; + Power;https@__www.boels.be_assets_modules_products_cable_de_puissance_powerlock_big_1.jpg;;
PASSAGE DE CÂBLES;12917.0;https://www.boels.be/fr/louer/energie-eclairage/cables/passage-de-cables;€ 13,31;€ 33,28;Protection des câbles électriques, flexibles à eau, flexibles à air et autre flexibles d'alimentation ou d'évacuation. Ce dispositif de protection constitue aussi un passage sécurisé pour les piétons et les cyclistes.Raccordable;https://www.boels.be/assets/modules/products/passage_de_cables_big_1.jpg; + Gants de protection obligatoires + Chaussures de protection obligatoires + Transport en voiture particulière;https@__www.boels.be_assets_modules_products_passage_de_cables_big_1.jpg;KABELPROTECTIE;Bescherming van elektriciteitskabels, waterslangen, luchtslangen en andere aan- en afvoerslangen. De kabelprotectie creëert tevens een veilige doorgang voor voetgangers en fietsers.Koppelbaar
PACK DE BATTERIE 16 KVA 40 KWH;83001.0;https://www.boels.be/fr/louer/energie-eclairage/pack-de-batterie/pack-de-batterie-16-kva-40-kwh;p.s.d.;p.s.d.;Ce PowerPack est un ensemble batterie autonome facile à déplacer, qui ne demande pas d'entretien, qui accumule de l'énergie et fournit de l'énergie propre et silencieuse. Il est ainsi extrêmement écologique pour l'homme et l'environnement. Vous êtes moins dépendant de générateurs (dans certains cas même plus dépendant du tout). Le résultat est une économie considérable sur vos frais de carburant (40%), votre facture d'énergie et votre émission de CO2.;https://www.boels.be/assets/modules/products/pack_de_batterie_16_kva_40_kwh_big_1.jpg; + Power + Transport en véhicule utilitaire + Boels Evolution;https@__www.boels.be_assets_modules_products_pack_de_batterie_16_kva_40_kwh_big_1.jpg;BATTERY PACK 16 KVA 40 KWH;Deze PowerPack is een verplaatsbare, onderhoudsvrije, geruisloze, stand-alone accupack die energie opslaat en schone, stille energie levert. Dat maakt hem uiterst milieuvriendelijk voor mens en omgeving. U bent minder afhankelijk (in sommige gevallen zelfs helemaal niet) van generatoren. Het resultaat is een aanzienlijke besparing op uw brandstofkosten (40%), uw energierekening en CO2-uitstoot.Verlaagd CO2 uitstootBespaard brandstofkosten tot wel 40%GeluidsarmUPS functieAggregaat wordt automatisch bijgeschakeld voor laadfunctie en extra vermogenKan gebruikt worden voor peakshaving
PACK DE BATTERIE 30KVA 60KWH;81051.0;https://www.boels.be/fr/louer/energie-eclairage/pack-de-batterie/pack-de-batterie-30kva-60kwh;p.s.d.;p.s.d.;Chaque jour, des dizaines de milliers de litres de diesel sont consommés par les générateurs. Pour la plupart de ces générateurs, il n’est pas nécessaire de produire beaucoup d’électricité. Ces générateurs constituent dans ce cas une solution très peu efficace pour produire de l’électricité. Les générateurs sont encombrants, bruyants, polluants et inefficaces. Le recours à un générateur constitue une solution brute induisant un gaspillage d’argent et des émissions qui peuvent être aisément évités. Le pack de batteries stocke efficacement une réserve d’énergie lorsque le générateur tourne, ce qui garantit une charge efficace du générateur. Lorsque la demande diminue et que le pack de batteries est chargé, le générateur s’éteint. Cela permet d’économiser de l’argent, de réduire les émissions de CO2 et d’améliorer la qualité de l’air. Pour les projets dans les quartiers résidentiels, cela présente en outre l’avantage de fournir de l’électricité de manière silencieuse. Les sites peuvent donc fonctionner 24h sur 24 sans nuire au voisinage.;https://www.boels.be/assets/modules/products/pack_de_batterie_30kva_60kwh_big_1.jpg; + Power + Boels Evolution;https@__www.boels.be_assets_modules_products_pack_de_batterie_30kva_60kwh_big_1.jpg;BATTERYPACK 30KVA 60KWH;Elke dag worden tienduizenden liters diesel verbrand door generatoren. Voor veel, misschien wel de meeste van deze generatoren is het meestal niet nodig om veel elektriciteit op te wekken.Dit zorgt voor een enorm inefficiënte oplossing voor het genereren van stroom. Groot, luidruchtig, vervuilend en inefficiënt, het gebruik van alleen een generator is een ruwe oplossing die onnodig geld verbrandt en emissie veroorzaakt die gemakkelijk kunnen worden vermeden.Het batterypack slaat efficiënt reserve-energie op wanneer de generator draait, waardoor een efficiënte generatorbelasting wordt gewaarborgd. Wanneer de vraag afneemt en het batterypack wordt opgeladen, wordt de generator uitgeschakeld. Dit bespaart geld, vermindert de CO2-uitstoot en verbetert de luchtkwaliteit.Voor projecten in woonwijken is er ook het voordeel dat ze stilletjes stroom kunnen leveren, zodat sites 24 uur per dag effectief kunnen blijven werken zonder omwonenden te storen.
PACK DE BATTERIE PORTABLE 2000 WATTS;11650.0;https://www.boels.be/fr/louer/energie-eclairage/pack-de-batterie/pack-de-batterie-portable-2000-watts;p.s.d.;p.s.d.;Avec cette batterie portable, vous avez toujours l’énergie dont vous avez besoin. Utilisez-la pour alimenter votre smartphone, votre tablette ou vos outillages électriques ou encore votre éclairage. La capacité est de 7.800 Wh. Le Dock possède une capacité de 1.400 Wh et le Pack, 1.600 Wh. Vous pouvez empiler jusqu’à 4 packs. Suffisamment d’énergie, plus de soucis !Pas d’émission de CO2, d’azote ni de particules finesSilencieuxAccroissement aisé de la capacité grâce PacksDurable;https://www.boels.be/assets/modules/products/pack_de_batterie_portable_2000_watts_big_1.jpg; + Gants de protection obligatoires + Boels Evolution;https@__www.boels.be_assets_modules_products_pack_de_batterie_portable_2000_watts_big_1.jpg;BATTERY PACK DRAAGBAAR 2000 WATT;Met deze draagbare accu heeft u altijd en overal de stroom die nodig is.Gebruik hem om alles van telefoons, tablets tot elektrisch gereedschap en verlichting te voeden. De stapelbare capaciteit is 7800 Wh. De Dock heeft een capaciteit van 1400 Wh en een Pack 1600 Wh. Stapel tot wel 4 Packs. Voldoende energie om zorgeloos te genieten.Stoot geen CO2, stikstof en fijnstof uitGeruisloosCapaciteit gemakkelijk vergroten d.m.v. PacksDuurzaam
PACK DE BATTERIE PORTABLE 1600 WATTS;11651.0;https://www.boels.be/fr/louer/energie-eclairage/pack-de-batterie/pack-de-batterie-portable-1600-watts;p.s.d.;p.s.d.;Utilisez ce pack pour accroître la capacité de votre dock. Vous pourrez alors travailler encore plus longtemps avec vos machines.Pas d’émission de CO2, d’azote ni de particules fines;https://www.boels.be/assets/modules/products/pack_de_batterie_portable_1600_watts_big_1.jpg;;https@__www.boels.be_assets_modules_products_pack_de_batterie_portable_1600_watts_big_1.jpg;BATTERY PACK DRAAGBAAR 1600 WATT PACK;Deze Pack gebruik je om de capaciteit van de Dock te vergroten. Hierdoor kun je nog langer met je machines werken!Stoot geen CO2, stikstof en fijnstof uitGeruisloosCapaciteit gemakkelijk vergroten d.m.v. PacksDuurzaam
BANCS DE CHARGE;;https://www.boels.be/fr/louer/energie-eclairage/transformateurs-bancs-de-chargement/bancs-de-charge;p.s.d.;p.s.d.;Nous fournissons plusieurs bancs de charge AC qui vous permettent de tester en toute simplicité les prestations d’une source de courant. Notre assortiment compte des bancs de charge en ohms et des bancs de charge inductifs / en ohms. Nos bancs de charge sont de grande qualité et respectent les exigences les plus strictes. Ils sont fournis avec une télécommande et une rallonge. En outre, vous pouvez compter sur nous pour des conseils avisés, tous les périphériques nécessaires, l’installation, l’encadrement et la commande.[84537] ouvertures pour manipulation par chariot élévateur pour le transport;https://www.boels.be/assets/modules/products/bancs_de_charge_big_1.jpg; + Industrial + Power + Gants de protection obligatoires + Chaussures de protection obligatoires + Protections auditives et oculaires, et casque de protection obligatoires. + Transport en véhicule utilitaire;https@__www.boels.be_assets_modules_products_bancs_de_charge_big_1.jpg;;
TRANSFORMATEURS;;https://www.boels.be/fr/louer/energie-eclairage/transformateurs-bancs-de-chargement/transformateurs-1;p.s.d.;p.s.d.;Nous louons des transformateurs pour des voltages qui diffèrent de la tension standard. Grâce à la sélection optimale du voltage, nos transformateurs peuvent aisément être utilisés sur d’autres réseaux. Chez nous, la sécurité prime, et chaque transformateur est équipé d’un interrupteur haute tension, d’une protection du transformateur et d’une protection contre les surtensions, d’un disjoncteur et d’un court-circuit. Chaque transformateur est donc équipé d’une protection idéale. Nos transformateurs sont de ce fait 100% fiables et disponibles en plusieurs versions. Pour plus d'informations, veuillez contacter notre spécialiste de produit.;https://www.boels.be/assets/modules/products/transformateurs_1_big_1.jpg; + Industrial + Gants de protection obligatoires + Chaussures de protection obligatoires + Transport en véhicule utilitaire;https@__www.boels.be_assets_modules_products_transformateurs_1_big_1.jpg;;
TRANSFORMATEURS 110 V + 42 V SORTANT;;https://www.boels.be/fr/louer/energie-eclairage/transformateurs-bancs-de-chargement/transformateurs-110-v-42-v-sortant;p.s.d.;p.s.d.;Pour travailler en toute sécurité dans des espaces confinés avec des outils, il faut appliquer une tension continue 110V DC. Nos transformateurs vous permettent de travailler avec une alimentation de 230 ou 400V et d'obtenir la tension de travail souhaitée. Si vous voulez brancher un éclairage 42V dans un espace confiné, sélectionnez le transformateur adéquat dans le compte rendu ci-dessous.[81615] raccordable;https://www.boels.be/assets/modules/products/transformateurs_110_v_42_v_sortant_big_1.jpg; + Industrial + Power + Gants de protection obligatoires + Chaussures de protection obligatoires + Protections auditives et oculaires, et casque de protection obligatoires.;https@__www.boels.be_assets_modules_products_transformateurs_110_v_42_v_sortant_big_1.jpg;;
TRANSFORMATEURS EX 12 V - 42 V;;https://www.boels.be/fr/louer/energie-eclairage/energie-et-eclairage-atex/transformateurs-ex-12-v-42-v;p.s.d.;p.s.d.;Nous disposons d'un grand nombre de transformateurs EX pratiques de 230 Volt à 42 Volt. Ces transformateurs sont maintenu et produit selon les normes de qualité ATEX les plus élevées. Pour la distribution de l'électricité, vous pouvez utiliser nos tableaux de distribution qui peuvent être facilement accrochés.[75121,75041] pour une utilisation dans la zone 1,2 / 21,22[75121,75041] raccordable;https://www.boels.be/assets/modules/products/transformateurs_ex_12_v_42_v_big_1.jpg; + Industrial;https@__www.boels.be_assets_modules_products_transformateurs_ex_12_v_42_v_big_1.jpg;;
TABLEAUX DE DISTRIBUTION EX;;https://www.boels.be/fr/louer/energie-eclairage/energie-et-eclairage-atex/tableaux-de-distribution-ex;p.s.d.;p.s.d.;Ces tableaux EX de distribution sont conviviaux et permettent de travailler en toute sécurité dans les zones 1.2 /21.22. Les tableaux de répartition sont disponible dans des tensions de 12 à 230 volts.[75123,75051] pour une utilisation dans la zone 1,2 / 21,22[75123,75051] modèle portable[75123,75051] montage simple et rapide;https://www.boels.be/assets/modules/products/tableaux_de_distribution_ex_big_1.jpg; + Industrial;https@__www.boels.be_assets_modules_products_tableaux_de_distribution_ex_big_1.jpg;;
ARMOIRES DE DISTRIBUTION EX;;https://www.boels.be/fr/louer/energie-eclairage/energie-et-eclairage-atex/armoires-de-distribution-ex;p.s.d.;p.s.d.;Les armoires de distribution de notre gamme sont portables ou transportables et construites selon les directives ATEX. Les armoires sont équipées deconnecteurs du CEAG et les disjoncteurs nécessaires peuvent être utilisés dans une zone EX.[75054] pour une utilisation dans la zone 1,2 / 21,22[75058,75059] raccordable;https://www.boels.be/assets/modules/products/armoires_de_distribution_ex_big_1.jpg; + Industrial;https@__www.boels.be_assets_modules_products_armoires_de_distribution_ex_big_1.jpg;;
CÂBLES DE RALLONGE EX;;https://www.boels.be/fr/louer/energie-eclairage/energie-et-eclairage-atex/cables-de-rallonge-ex;p.s.d.;p.s.d.;Pour connecter tous vos équipements Atex, nous disposons de ces câbles d'extension Atex de haute qualité. Disponible en plusieurs voltages, équipé de fiches robustes et adapté à une utilisation dans les zones 1.2 / 21.22.;https://www.boels.be/assets/modules/products/cables_de_rallonge_ex_big_1.jpg; + Industrial;https@__www.boels.be_assets_modules_products_cables_de_rallonge_ex_big_1.jpg;;
LAMPES SUR BATTERIE EX;;https://www.boels.be/fr/louer/energie-eclairage/energie-et-eclairage-atex/lampes-sur-batterie-ex;p.s.d.;p.s.d.;Boels fournit des lampes sans fil ATEX de grande qualité. Elles sont idéales pour les tâches de courte durée dans des espaces confinés et des zones EX1. Vous ne devez pas vous soucier des câbles, et vous disposez à tout moment de l’éclairage adéquat. Elles peuvent être livrées avec un pied magnétique EX (sur demande).Pour une utilisation dans la zone 1,2 / 21,22;https://www.boels.be/assets/modules/products/lampes_sur_batterie_ex_big_1.jpg; + Industrial;https@__www.boels.be_assets_modules_products_lampes_sur_batterie_ex_big_1.jpg;;
LAMPE LED (TUBE) 12 V / 20 W, CEAG 2P EX;75122.0;https://www.boels.be/fr/louer/energie-eclairage/energie-et-eclairage-atex/lampe-led-tube-12-v-20-w-ceag-2p-ex;p.s.d.;p.s.d.;En matière d’éclairage 12V, nous proposons des lampes anti-explosion qui se déclinent en plusieurs versions. Elles sont toutes utilisables dans la zone 1.Disponible avec étriers de suspension EX;https://www.boels.be/assets/modules/products/lampe_led_tube_12_v_20_w_ceag_2p_ex_big_1.jpg; + Industrial;https@__www.boels.be_assets_modules_products_lampe_led_tube_12_v_20_w_ceag_2p_ex_big_1.jpg;LED LAMP (BUIS) EX 12 V / 20 W, CEAG 2P;Op het gebied van 12 Volt verlichting bieden wij explosieveilige lampen in diverse uitvoeringen. Deze zijn allen toepasbaar in Zone 1.Met EX ophangbeugels leverbaar
LAMPES 24 V EX;;https://www.boels.be/fr/louer/energie-eclairage/energie-et-eclairage-atex/lampes-24-v-ex;p.s.d.;p.s.d.;En matière d’éclairage 24V, nous proposons des lampes anti-explosion qui se déclinent en plusieurs versions. Elles sont toutes utilisables dans la zone 1.[75008] disponible avec étriers de suspension EX;https://www.boels.be/assets/modules/products/lampes_24_v_ex_big_1.jpg; + Industrial;https@__www.boels.be_assets_modules_products_lampes_24_v_ex_big_1.jpg;;
LAMPES 42 V EX;;https://www.boels.be/fr/louer/energie-eclairage/energie-et-eclairage-atex/lampes-42-v-ex;p.s.d.;p.s.d.;Nous vous proposons un assortiment très varié en matière d’éclairage 42 volts anti-explosion. Cet éclairage peut être utilisé dans tous les espaces confinés dans un environnement explosible, de la zone 1 à 21. Nous vous proposons un assortiment très varié en matière d’éclairage 42 volts anti-explosion. Cet éclairage peut être utilisé dans tous les espaces confinés dans un environnement explosible, de la zone 1 à 21.[75012] équipé d’un éclairage de secours;https://www.boels.be/assets/modules/products/lampes_42_v_ex_big_1.jpg; + Industrial;https@__www.boels.be_assets_modules_products_lampes_42_v_ex_big_1.jpg;;
