nom;id;url;daily_price;weekly_price;description;title_nl;text_nl
CLIMATISEUR 7.5 KW REFROIDISSEMENT Ç? AIR SPOT;11359.0;https://www.boels.be/fr/louer/controle-climatique/refroidissement/climatiseur-7.5-kw-refroidissement-a-air-spot;399,3;423,5;Climatiseurs mobiles qui non seulement servent au refroidissement d'un local, mais par exemple aussi des appareils sensibles à la chaleur.Facile à déplacer;AIRCONDITIONING LUCHTGEKOELD 7.5 KW SPOT;Verrijdbare airconditioning-units die niet alleen inzetbaar zijn voor het koelen van een ruimte, maar bijvoorbeeld ook bij warmtegevoelige apparatuur.Gemakkelijk verplaatsbaar3 luchtuitlaten voor 3 maal gerichte koelingCompact
CLIMATISEUR 7 KW, REFROIDISSEMENT Ç? L'EAU AVEC UNITÇ? EXTÇ?RIEURE;11443.0;https://www.boels.be/fr/louer/controle-climatique/refroidissement/climatiseur-7-kw-refroidissement-a-leau-avec-unite-exterieure;423,5; ;Ces climatiseurs à faible niveau sonore fonctionnent à l'eau ce qui les rend écologiques. Ces climatiseurs mobiles sont joliment conçus avec un modèle de répartition, donc avec unité intérieure et unité extérieure. Ces deux unités sont reliées entre elles par une conduite d'eau flexible. Vous pouvez séparer ces unités, l'installation est possible quasiment toujours et partout.Installation simple et rapidePour bureaux, magasins, locaux informatiques, restaurants, unités modulairesFaible niveau sonoreMachine plug and play à mise en service rapide;AIRCONDITIONING 7 KW WATERGEKOELD MET BUITENUNIT;Deze geluidgedempte airconditionings werken op water, waardoor ze niet milieubelastend zijn. De mobiele airconditionings zijn fraai vormgegeven met een split model, dus met binnen- en buitenunit. Deze worden met elkaar verbonden door een flexibele waterleiding. De units kunt u loskoppelen, installatie is vrijwel altijd en overal mogelijk.Snelle en eenvoudige installatieVoor kantoren, winkels, serverruimtes, restaurants en unitsGeluidsarmPlug en play machine welke snel inzetbaar is
CLIMATISEUR 15 KW, REFROIDISSEMENT Ç? L'EAU AVEC UNITÇ? EXTÇ?RIEURE;11444.0;https://www.boels.be/fr/louer/controle-climatique/refroidissement/climatiseur-15-kw-refroidissement-a-leau-avec-unite-exterieure;p.s.d.;p.s.d.;Ces climatiseurs mobiles sont joliment conçus avec un modèle de répartition, donc avec unité intérieure et unité extérieure. Ces deux unités sont reliées entre elles par une conduite d'eau flexible. Vous pouvez séparer ces unités, l'installation est possible quasiment toujours et partout.;AIRCONDITIONING 15 KW WATERGEKOELD MET BUITENUNIT;Deze mobiele airconditionings zijn fraai vormgegeven met een split model, dus met binnen- en buitenunit. Deze worden met elkaar verbonden door een flexibele waterleiding. De units kunt u loskoppelen, installatie is vrijwel altijd en overal mogelijk. Deze airconditionings zijn watergekoeld waardoor ze geen belasting vormen voor het milieu.Snelle en eenvoudige installatieVoor kantoren, winkels, serverruimtes, restaurants en unitsGeluidsarm
CLIMATISATION 40 KW POMPE Ç? CHALEUR;82961.0;https://www.boels.be/fr/louer/controle-climatique/refroidissement/climatisation-40-kw-pompe-a-chaleur;p.s.d.;p.s.d.;Les unités de refroidissement de l'air sont des machines plug & play qui n'ont besoin que d'un raccordement électrique. Elles peuvent ensuite être utilisées directement pour climatiser des tentes ou des bâtiments industriels.;AIRCONDITIONING 40 KW HEATPUMP;De luchtkoeling-units zijn “plug and play” machines die enkel een elektrische aansluiting nodig hebben en onmiddellijk kunnen worden ingezet voor het klimatiseren van tenten of industriële gebouwen.Zowel koelen als verwarmenVoorzien van externe thermostaatStand aloneAansluiting slang 600 mmEenvoudige bedieningMogelijkheid voor recirculatie
CLIMATISATION 40 KW POMPE Ç? CHALEUR;11461.0;https://www.boels.be/fr/louer/controle-climatique/refroidissement/climatisation-40-kw-pompe-a-chaleur-1;p.s.d.;p.s.d.;Les unités de refroidissement de l'air sont des machines plug & play qui n'ont besoin que d'un raccordement électrique. Elles peuvent ensuite être utilisées directement pour climatiser des tentes ou des bâtiments industriels.;AIRCONDITIONING 40 KW HEATPUMP;De luchtkoeling-units zijn “plug and play” machines die enkel een elektrische aansluiting nodig hebben en onmiddellijk kunnen worden ingezet voor het klimatiseren van tenten of industriële gebouwen.Zowel koelen als verwarmenVoorzien van externe thermostaatStand aloneAansluiting slang 600 mmEenvoudige bedieningMogelijkheid voor recirculatie
CLIMATISATION 70 KW POMPE Ç? CHALEUR;82962.0;https://www.boels.be/fr/louer/controle-climatique/refroidissement/climatisation-70-kw-pompe-a-chaleur;p.s.d.;p.s.d.;Les unités de refroidissement de l'air sont des machines plug & play qui n'ont besoin que d'un raccordement électrique. Elles peuvent ensuite être utilisées directement pour climatiser des tentes ou des bâtiments industriels.;AIRCONDITIONING 70 KW HEATPUMP;De luchtkoeling-units zijn “plug and play” machines die enkel een elektrische aansluiting nodig hebben en onmiddellijk kunnen worden ingezet voor het klimatiseren van tenten of industriële gebouwen.Zowel koelen als verwarmenVoorzien van externe thermostaatAansluiting slang 720 mmEenvoudige bedieningMogelijkheid voor recirculatie
CLIMATISATION 100 KW POMPE Ç? CHALEUR;82963.0;https://www.boels.be/fr/louer/controle-climatique/refroidissement/climatisation-100-kw-pompe-a-chaleur;p.s.d.;p.s.d.;Ce climatiseur est économe en énergie et utilisable en été comme en hiver (pompe à chaleur). Grâce à son modèle plug in ce modèle de toiture est facile à installer et à manier.;AIRCONDITIONING 100 KW HEATPUMP;Deze airco is energiezuinig en zowel in de zomer als in de winter (warmtepomp) te gebruiken. Door de stekkerklare uitvoering is deze rooftop erg eenvoudig te installeren en te bedienen.Aansluiting slang 720 mmMogelijkheid voor recirculatieZowel koelen als verwarmenEenvoudige bedieningVoorzien van externe thermostaat
REFROIDISSEURS PAR Ç?VAPORATION 2.500 M³/H;11362.0;https://www.boels.be/fr/louer/controle-climatique/refroidissement/refroidisseurs-par-evaporation-2.500-mh;145,2; ;Un refroidisseur par évaporation est le moyen de refroidissement le plus économique et le plus avantageux. Les refroidisseurs par évaporation de Boels procurent un climat agréable qui vous évite la gorge sèche, les yeux secs et l'électricité statique. Ils peuvent être utilisés dans divers types de locaux comme les magasins, bureaux, restaurants, ateliers et les lieux oÇû les portes/fenêtres restent ouvertes.;VERDAMPINGSKOELER 2.500 M³/UUR;Een verdampingskoeler is de meest economische en voordeligste manier van koelen. De Boels verdampingskoelers zorgen voor een aangenaam klimaat, waarbij u geen last heeft van een droge keel, droge ogen en statische elektriciteit. Ze kunnen worden ingezet voor diverse soorten panden, zoals winkels, kantoren, restaurants, werkplaatsen en locaties waar de deuren/ramen open staan.Meer dan 90% minder energieverbruik vergeleken met een aircoVentilatie noodzakelijk
REFROIDISSEURS PAR Ç?VAPORATION 3.400 M³/H;15391.0;https://www.boels.be/fr/louer/controle-climatique/refroidissement/refroidisseurs-par-evaporation-3.400-mh;145,2; ;Cette forme de refroidissement de confort permet un climat agréable. Convient pour les magasins, les bureaux, les restaurants, les ateliers et en terrasse.Ventilation requiseUtilisable également à l'extérieurAvec raccordement fixe à l'eau;VERDAMPINGSKOELER 3.400 M³/UUR;Deze comfortkoeling zorgt voor een aangenaam klimaat. geschikt voor winkels, kantoren, restaurants, werkplaatsen en op terassen.Ventilatie noodzakelijkOok buiten te gebruikenMet vaste wateraansluiting
REFROIDISSEURS PAR Ç?VAPORATION 17 200 M³/H;11360.0;https://www.boels.be/fr/louer/controle-climatique/refroidissement/refroidisseurs-par-evaporation-17-200-mh;399,3; ;Grand refroidisseur à condensation industriel avec une portée effective de 250 m2. Ces refroidisseurs sont idéaux pour refroidir confortablement de grands ateliers, halls d'usine, mais aussi lors d'événements. Comme la méthode de refroidissement repose sur la condensation, une bonne ventilation est nécessaire.Ventilation requiseUtilisable également à l'extérieurAvec raccordement fixe à l'eau;VERDAMPINGSKOELER 17.200 M³/UUR;Grote industriële verdampingskoeler met een effectief bereik tot wel 250 m2. Deze koelers zijn perfect voor comfortkoeling van grote werkplaatsen, fabriekshallen en tijdens evenementen. Doordat de koelmethode werkt op basis van verdamping is een goede ventilatie wel noodzakelijk.Ventilatie noodzakelijkOok buiten te gebruikenMet vaste wateraansluiting
CHILLER 30 KW REFROIDISSEMENT Ç? AIR;82200.0;https://www.boels.be/fr/louer/controle-climatique/chillers/chiller-30-kw-refroidissement-a-air;p.s.d.;p.s.d.;Les chillers peuvent refroidir un liquide de refroidissement jusqu'à -10°C et peuvent être raccordés à une conduite existante à l'aide de flexibles. Ces chillers conviennent parfaitement pour un processus de refroidissement et comme climatiseur, appareil de secours, pour des événements et patinoires.Peut être raccordé à des appareils pour le traitement de l'air ou à un système existantAvec pompe interneAvec cumulus interneSuper silencieuxModèle compact et robusteCiterne interne 255 litres;CHILLER 30 KW LUCHTGEKOELD;Chillers kunnen koelvloeistof afkoelen tot -10°C en kunnen eenvoudig worden aangesloten op een bestaande pijpleiding met behulp van flexibele slangen. Deze chillers zijn ideaal voor proceskoeling en als airconditioning, noodvoorziening, evenementen en ijsbanen.Aansluitbaar op een airhandler of een bestaand systeemVoorzien van interne pompVoorzien van intern buffervatSuper silentCompacte en robuuste uitvoeringInterne 255 liter tank
CHILLER POMPE Ç? CHALEUR 35 KW REFROIDISSEMENT Ç? AIR;82210.0;https://www.boels.be/fr/louer/controle-climatique/chillers/chiller-pompe-a-chaleur-35-kw-refroidissement-a-air;p.s.d.;p.s.d.;Chiller 35 kW avec pompe à chaleurPeut être raccordé à des appareils pour le traitement de l'air ou à un système existantAvec cumulus interne;CHILLER HEATPUMP 35 KW LUCHTGEKOELD;Chiller 35 kW voorzien van een warmtepompAansluitbaar op een airhandler of een bestaand systeemVoorzien van intern buffervat
CHILLER 45 KW REFROIDISSEMENT Ç? AIR;82201.0;https://www.boels.be/fr/louer/controle-climatique/chillers/chiller-45-kw-refroidissement-a-air;p.s.d.;p.s.d.;Les chillers peuvent refroidir un liquide de refroidissement jusqu'à -10°C et peuvent être raccordés à une conduite existante à l'aide de flexibles. Ces chillers conviennent parfaitement pour un processus de refroidissement et comme climatiseur, appareil de secours, pour des événements et patinoires.;CHILLER 45 KW LUCHTGEKOELD;Chillers kunnen koelvloeistof afkoelen tot -10°C en kunnen eenvoudig worden aangesloten op een bestaande pijpleiding met behulp van flexibele slangen. Deze chillers zijn ideaal voor proceskoeling en als airconditioning, noodvoorziening, evenementen en ijsbanen.Aansluitbaar op een airhandler of een bestaand systeemCompacte en robuuste uitvoeringSuper silentVoorzien van interne pompVoorzien van intern buffervatInterne 255 liter tank
CHILLER 75 KW REFROIDISSEMENT Ç? AIR;82204.0;https://www.boels.be/fr/louer/controle-climatique/chillers/chiller-75-kw-refroidissement-a-air;p.s.d.;p.s.d.;Les chillers peuvent refroidir un liquide de refroidissement jusqu'à -10°C et peuvent être raccordés à une conduite existante à l'aide de flexibles. Ces chillers conviennent parfaitement pour un processus de refroidissement et comme climatiseur, appareil de secours, pour des événements et patinoires.Peut être raccordé à des appareils pour le traitement de l'air ou à un système existantSuper silencieuxAvec pompe interneAvec cumulus interneCiterne interne 350 litresModèle compact et robuste;CHILLER 75 KW LUCHTGEKOELD;Chillers kunnen koelvloeistof afkoelen tot -10°C en kunnen eenvoudig worden aangesloten op een bestaande pijpleiding met behulp van flexibele slangen. Deze chillers zijn ideaal voor proceskoeling en als airconditioning, noodvoorziening, evenementen en ijsbanen.Aansluitbaar op een airhandler of een bestaand systeemSuper silentVoorzien van interne pompVoorzien van intern buffervatInterne 350 liter tankCompacte en robuuste uitvoering
CHILLER POMPE Ç? CHALEUR 75 KW REFROIDISSEMENT Ç? AIR;82212.0;https://www.boels.be/fr/louer/controle-climatique/chillers/chiller-pompe-a-chaleur-75-kw-refroidissement-a-air;p.s.d.;p.s.d.;Chiller 75 kW avec pompe à chaleurPeut être raccordé à des appareils pour le traitement de l'air ou à un système existantAvec cumulus interne;CHILLER HEATPUMP 75 KW LUCHTGEKOELD;Chiller 75 kW voorzien van een warmtepompAansluitbaar op een airhandler of een bestaand systeemVoorzien van intern buffervat
CHILLER 130 KW REFROIDISSEMENT Ç? AIR;82205.0;https://www.boels.be/fr/louer/controle-climatique/chillers/chiller-130-kw-refroidissement-a-air;p.s.d.;p.s.d.;Les chillers peuvent refroidir un liquide de refroidissement jusqu'à -10°C et peuvent être raccordés à une conduite existante à l'aide de flexibles. Ces chillers conviennent parfaitement pour un processus de refroidissement et comme climatiseur, appareil de secours, pour des événements et patinoires.Peut être raccordé à des appareils pour le traitement de l'air ou à un système existantSuper silencieuxAvec pompe interneAvec cumulus interneCiterne interne 500 litresModèle compact et robuste;CHILLER 130 KW LUCHTGEKOELD;Chillers kunnen koelvloeistof afkoelen tot -10°C en kunnen eenvoudig worden aangesloten op een bestaande pijpleiding met behulp van flexibele slangen. Deze chillers zijn ideaal voor proceskoeling en als airconditioning, noodvoorziening, evenementen en ijsbanen.Aansluitbaar op een airhandler of een bestaand systeemSuper silentVoorzien van interne pompVoorzien van intern buffervatInterne 500 liter tankCompacte en robuuste uitvoering
CHILLER 260 KW REFROIDISSEMENT Ç? AIR;82206.0;https://www.boels.be/fr/louer/controle-climatique/chillers/chiller-260-kw-refroidissement-a-air;p.s.d.;p.s.d.;Chiller avec une capacité de refroidissement réelle de 265 kW et réglage électronique de la température.Peut être raccordé à des appareils pour le traitement de l'air ou à un système existantModèle compact et robusteSuper silencieux;CHILLER 260 KW LUCHTGEKOELD;Chiller met een werkelijk koelvermogen van 265 kW en een elektronische temperatuurregeling.Aansluitbaar op een airhandler of een bestaand systeemCompacte en robuuste uitvoeringSuper silent
CHILLER 300 KW REFROIDISSEMENT Ç? AIR;82207.0;https://www.boels.be/fr/louer/controle-climatique/chillers/chiller-300-kw-refroidissement-a-air;p.s.d.;p.s.d.;Les chillers peuvent refroidir un liquide de refroidissement jusqu'à -10°C et peuvent être raccordés à une conduite existante à l'aide de flexibles. Ces chillers conviennent parfaitement pour un processus de refroidissement et comme climatiseur, appareil de secours, pour des événements et patinoires.Peut être raccordé à des appareils pour le traitement de l'air ou à un système existantSuper silencieuxModèle compact et robuste;CHILLER 300 KW LUCHTGEKOELD;Chillers kunnen koelvloeistof afkoelen tot -10°C en kunnen eenvoudig worden aangesloten op een bestaande pijpleiding met behulp van flexibele slangen. Deze chillers zijn ideaal voor proceskoeling en als airconditioning, noodvoorziening, evenementen en ijsbanen.Aansluitbaar op een airhandler of een bestaand systeemSuper silentCompacte en robuuste uitvoering
CHILLER 500 KW REFROIDISSEMENT Ç? AIR;82218.0;https://www.boels.be/fr/louer/controle-climatique/chillers/chiller-500-kw-refroidissement-a-air;p.s.d.;p.s.d.;Peut être raccordé à des appareils pour le traitement de l'air ou à un système existantSuper silencieuxModèle compact et robuste;CHILLER 500 KW LUCHTGEKOELD;Aansluitbaar op een airhandler of een bestaand systeemSuper silentCompacte en robuuste uitvoering
